1,128,32,128,128,os,285,0.088
1,128,16,128,128,os,269,0.046
1,128,8,128,128,os,261,0.024
1,128,4,128,128,os,257,0.012
1,128,2,128,128,os,255,0.006
1,128,1,128,128,os,254,0.003
128,128,16,128,128,os,269,5.948
128,128,8,128,128,os,261,3.065
128,128,4,128,128,os,257,1.556
128,128,2,128,128,os,255,0.784
128,128,1,128,128,os,254,0.394
1,32,256,128,128,os,509,0.098
8,128,16,128,128,os,269,0.372
8,128,8,128,128,os,261,0.192
8,64,256,128,128,os,509,1.572
8,128,128,128,128,os,381,2.1
1,32,512,128,128,os,765,0.131
1,64,256,128,128,os,509,0.196
8,128,256,128,128,os,509,3.143
8,256,128,128,128,os,763,2.097
8,256,64,128,128,os,635,1.26
8,256,32,128,128,os,571,0.701
256,256,64,128,128,os,1271,20.142
256,256,32,128,128,os,1143,11.199
1,256,64,128,128,os,635,0.157
1,256,32,128,128,os,571,0.088
1,256,16,128,128,os,539,0.046
1,256,8,128,128,os,523,0.024
1,256,4,128,128,os,515,0.012
1,256,2,128,128,os,511,0.006
1,256,1,128,128,os,509,0.003
256,256,16,128,128,os,1079,5.931
256,256,8,128,128,os,1047,3.056
256,256,4,128,128,os,1031,1.552
256,256,2,128,128,os,1023,0.782
256,256,1,128,128,os,1019,0.393
1,32,1024,128,128,os,1277,0.157
1,64,512,128,128,os,765,0.261
1,128,256,128,128,os,509,0.393
256,128,1,128,128,os,509,0.393
256,128,64,128,128,os,635,20.157
256,128,32,128,128,os,571,11.208
256,128,16,128,128,os,539,5.937
256,128,8,128,128,os,523,3.059
8,256,16,128,128,os,539,0.371
8,256,8,128,128,os,523,0.191
8,256,256,128,128,os,1019,3.14
32,32,1025,128,128,os,1278,5.013
1,128,512,128,128,os,765,0.523
1,256,256,128,128,os,1019,0.393
8,16,128,128,128,os,381,0.262
4,32,128,128,128,os,381,0.262
8,16,64,128,128,os,317,0.158
4,32,64,128,128,os,317,0.158
8,16,32,128,128,os,285,0.088
4,32,32,128,128,os,285,0.088
4,64,64,128,128,os,317,0.315
4,64,32,128,128,os,285,0.175
32,16,128,128,128,os,381,1.05
32,16,64,128,128,os,317,0.631
32,16,32,128,128,os,285,0.351
64,32,32,128,128,os,285,1.404
1,16,64,128,128,os,317,0.02
1,16,32,128,128,os,285,0.011
1,16,16,128,128,os,269,0.006
1,16,8,128,128,os,261,0.003
1,16,4,128,128,os,257,0.002
1,16,2,128,128,os,255,0.001
1,16,1,128,128,os,254,0.0
32,16,16,128,128,os,269,0.186
32,16,8,128,128,os,261,0.096
32,16,4,128,128,os,257,0.049
64,32,16,128,128,os,269,0.743
64,32,8,128,128,os,261,0.383
64,32,4,128,128,os,257,0.195
32,16,2,128,128,os,255,0.025
64,32,2,128,128,os,255,0.098
32,16,1,128,128,os,254,0.012
64,32,1,128,128,os,254,0.049
8,16,16,128,128,os,269,0.046
4,32,16,128,128,os,269,0.046
8,16,8,128,128,os,261,0.024
4,32,8,128,128,os,261,0.024
8,32,4,128,128,os,257,0.024
4,64,16,128,128,os,269,0.093
4,64,8,128,128,os,261,0.048
8,64,4,128,128,os,257,0.049
8,16,256,128,128,os,509,0.393
32,16,256,128,128,os,509,1.572
4,32,256,128,128,os,509,0.393
4,64,128,128,128,os,381,0.525
4,128,64,128,128,os,317,0.631
4,128,32,128,128,os,285,0.351
128,64,64,128,128,os,317,10.095
128,64,32,128,128,os,285,5.614
128,64,16,128,128,os,269,2.974
128,64,8,128,128,os,261,1.533
128,64,4,128,128,os,257,0.778
128,64,2,128,128,os,255,0.392
128,64,1,128,128,os,254,0.197
1,16,256,128,128,os,509,0.049
4,128,16,128,128,os,269,0.186
4,128,8,128,128,os,261,0.096
8,128,4,128,128,os,257,0.097
32,16,512,128,128,os,765,2.092
4,32,512,128,128,os,765,0.523
4,64,256,128,128,os,509,0.786
4,128,128,128,128,os,381,1.05
1,16,512,128,128,os,765,0.065
32,16,1024,128,128,os,1277,2.506
4,32,1024,128,128,os,1277,0.626
4,64,512,128,128,os,765,1.046
4,128,256,128,128,os,509,1.572
4,256,128,128,128,os,763,1.048
4,256,64,128,128,os,635,0.63
4,256,32,128,128,os,571,0.35
256,128,4,128,128,os,515,1.553
256,128,2,128,128,os,511,0.783
1,16,1024,128,128,os,1277,0.078
256,64,1,128,128,os,509,0.196
256,64,64,128,128,os,635,10.079
256,64,32,128,128,os,571,5.604
256,64,16,128,128,os,539,2.968
256,64,8,128,128,os,523,1.53
4,256,16,128,128,os,539,0.186
4,256,8,128,128,os,523,0.096
8,256,4,128,128,os,515,0.097
32,16,2048,128,128,os,2301,2.781
4,32,2048,128,128,os,2301,0.695
4,64,1024,128,128,os,1277,1.253
4,128,512,128,128,os,765,2.092
4,256,256,128,128,os,1019,1.57
32,16,1025,128,128,os,1278,2.506
32,32,513,128,128,os,766,4.186
1,32,513,128,128,os,766,0.131
64,64,1025,128,128,os,1278,20.051
1,128,2048,128,128,os,2301,0.695
128,128,1025,128,128,os,1278,80.203
1,128,1025,128,128,os,1278,0.627
1,128,1024,128,128,os,1277,0.626
1,256,1024,128,128,os,2555,0.626
1,256,512,128,128,os,1531,0.523
32,128,32,128,128,os,285,2.807
32,256,1024,128,128,os,2555,20.039
32,256,512,128,128,os,1531,16.721
32,256,256,128,128,os,1019,12.561
32,256,128,128,128,os,763,8.388
32,256,64,128,128,os,635,5.039
32,256,32,128,128,os,571,2.802
32,128,16,128,128,os,269,1.487
32,128,8,128,128,os,261,0.766
32,256,16,128,128,os,539,1.484
32,256,8,128,128,os,523,0.765
32,256,2048,128,128,os,4603,22.246
32,1024,512,128,128,os,6127,16.713
32,512,1024,128,128,os,5111,20.035
32,512,512,128,128,os,3063,16.716
2,32,128,128,128,os,381,0.131
4,16,128,128,128,os,381,0.131
8,8,128,128,128,os,381,0.131
2,32,64,128,128,os,317,0.079
4,16,64,128,128,os,317,0.079
8,8,64,128,128,os,317,0.079
2,32,32,128,128,os,285,0.044
4,16,32,128,128,os,285,0.044
8,8,32,128,128,os,285,0.044
2,64,64,128,128,os,317,0.158
2,64,32,128,128,os,285,0.088
16,16,128,128,128,os,381,0.525
16,16,64,128,128,os,317,0.315
16,16,32,128,128,os,285,0.175
8,1,64,128,128,os,317,0.01
8,1,32,128,128,os,285,0.005
8,1,16,128,128,os,269,0.003
8,1,8,128,128,os,261,0.001
8,1,4,128,128,os,257,0.001
8,1,2,128,128,os,255,0.0
8,1,1,128,128,os,254,0.0
16,16,16,128,128,os,269,0.093
16,16,8,128,128,os,261,0.048
16,16,4,128,128,os,257,0.024
16,64,16,128,128,os,269,0.372
16,64,8,128,128,os,261,0.192
16,64,4,128,128,os,257,0.097
8,32,2,128,128,os,255,0.012
16,16,2,128,128,os,255,0.012
16,64,2,128,128,os,255,0.049
8,32,1,128,128,os,254,0.006
16,16,1,128,128,os,254,0.006
16,64,1,128,128,os,254,0.025
2,32,16,128,128,os,269,0.023
4,16,16,128,128,os,269,0.023
8,8,16,128,128,os,269,0.023
2,32,8,128,128,os,261,0.012
8,16,4,128,128,os,257,0.012
4,32,4,128,128,os,257,0.012
4,16,8,128,128,os,261,0.012
8,8,8,128,128,os,261,0.012
2,64,16,128,128,os,269,0.046
2,64,8,128,128,os,261,0.024
4,64,4,128,128,os,257,0.024
8,64,2,128,128,os,255,0.025
2,32,256,128,128,os,509,0.196
4,16,256,128,128,os,509,0.196
16,16,256,128,128,os,509,0.786
8,8,256,128,128,os,509,0.196
2,64,128,128,128,os,381,0.262
2,128,64,128,128,os,317,0.315
2,128,32,128,128,os,285,0.175
32,128,4,128,128,os,257,0.389
32,128,2,128,128,os,255,0.196
32,128,1,128,128,os,254,0.098
1,8,256,128,128,os,509,0.025
2,128,16,128,128,os,269,0.093
2,128,8,128,128,os,261,0.048
4,128,4,128,128,os,257,0.049
8,128,2,128,128,os,255,0.049
2,32,512,128,128,os,765,0.261
2,64,256,128,128,os,509,0.393
2,128,128,128,128,os,381,0.525
1,8,512,128,128,os,765,0.033
2,32,1024,128,128,os,1277,0.313
4,16,1024,128,128,os,1277,0.313
16,16,1024,128,128,os,1277,1.253
2,64,512,128,128,os,765,0.523
2,128,256,128,128,os,509,0.786
2,256,128,128,128,os,763,0.524
2,256,64,128,128,os,635,0.315
2,256,32,128,128,os,571,0.175
64,256,64,128,128,os,635,10.079
64,256,32,128,128,os,571,5.604
64,256,4,128,128,os,515,0.777
64,256,2,128,128,os,511,0.391
1,8,1024,128,128,os,1277,0.039
256,32,1,128,128,os,509,0.098
2,256,16,128,128,os,539,0.093
2,256,8,128,128,os,523,0.048
4,256,4,128,128,os,515,0.049
8,256,2,128,128,os,511,0.049
64,256,16,128,128,os,539,2.968
64,256,8,128,128,os,523,1.53
2,32,2048,128,128,os,2301,0.348
2,64,1024,128,128,os,1277,0.626
2,128,512,128,128,os,765,1.046
2,256,256,128,128,os,1019,0.785
8,32,1025,128,128,os,1278,1.253
32,16,513,128,128,os,766,2.093
1,16,513,128,128,os,766,0.065
16,16,1025,128,128,os,1278,1.253
32,32,257,128,128,os,510,3.15
1,32,257,128,128,os,510,0.098
1,1,4096,128,128,os,4349,0.006
1,4,4096,128,128,os,4349,0.023
1,8,4096,128,128,os,4349,0.046
1,32,4096,128,128,os,4349,0.184
1,64,4096,128,128,os,4349,0.368
1,128,4096,128,128,os,4349,0.736
1,32,96,128,128,os,349,0.054
1,64,96,128,128,os,349,0.107
1,1,512,128,128,os,765,0.004
1,1,256,128,128,os,509,0.003
32,32,192,128,128,os,445,2.697
1,32,192,128,128,os,445,0.084
64,64,192,128,128,os,445,10.787
1,64,192,128,128,os,445,0.169
128,128,192,128,128,os,445,43.146
1,128,192,128,128,os,445,0.337
256,256,192,128,128,os,1783,43.073
1,256,192,128,128,os,891,0.337
256,128,192,128,128,os,891,43.098
